Title,Most view per day,Most-view-date,Highest rank,Time to Highest rank,Charted-duration,URL id:
حسين الجسمي -  بالبنط العريض (حصرياً) | 2020,5294248,2020/09/02,4.0,,33.0,M3sxUE4eIac
The Black Eyed Peas - The Time (Dirty Bit),1499582,2010/11/26,4.0,,36.0,JwQZQygg3Lk
"Hua Hain Aaj Pehli Baar FULL VIDEO | SANAM RE | Pulkit Samrat, Urvashi Rautela | Divya Khosla Kumar",628516,2018/09/09,,,,DGVJtAHzzDQ
#SELFIE (Official Music Video) - The Chainsmokers,541514,2014/01/29,158.0,,4.0,kdemFfbS5H0
Guru Randhawa: MADE IN INDIA | Bhushan Kumar | DirectorGifty | Elnaaz Norouzi | Vee,7638419,2018/06/06,7.0,,21.0,pnMQLrS5sTE
[MV] MOMOLAND (모모랜드) _ BBoom BBoom (뿜뿜),1757151,2018/05/06,70.0,,19.0,JQGRg8XBnB4
Piso 21 - Puntos Suspensivos (Video Oficial),1840913,2019/03/08,64.0,,25.0,D-bYv33e6N0
"Morat, Juanes - Besos En Guerra",933524,2017/11/28,,,,1oeD2m2UQAI
Travis Scott - HIGHEST IN THE ROOM (Official Music Video),7109016,2019/10/04,2.0,1.0,27.0,tfSS1e3kYeo
LUGAR SECRETO | CLIPE OFICIAL | EP CÉU | GABRIELA ROCHA,791327,2018/09/01,,,,YnrN0o0lubM
BTS (방탄소년단) 'Permission to Dance' Official MV,62416062,2021/07/09,1.0,1.0,41.0,CuklIb9d3fI
Anitta - Envolver [Official Music Video],4276751,2022/03/26,4.0,,60.0,hFCjGiawJi4
Timbaland - Apologize ft. OneRepublic,441796,2020/10/31,,,,ZSM3w1v-A_Y
Nico & Vinz - Am I Wrong [Official Music Video],805969,2014/09/13,33.0,,71.0,bg1sT4ILG0w
"Kaun Hain Voh - Full Video | Baahubali - The  Beginning | Kailash K | Prabhas | MM Kreem , Manoj M",984792,2020/08/04,126.0,,7.0,WibcvWT7KQQ
"Batla House: O SAKI SAKI Video | Nora Fatehi, Tanishk B, Neha K, Tulsi K, B Praak, Vishal-Shekhar",16173453,2019/07/15,4.0,,27.0,6wNFJIbTxNk
Coldplay - Fix You (Official Video),1003896,2022/07/14,,,,k4V3Mo61fJM
"Prince Royce, Shakira - Deja vu (Official Video)",6941045,2017/03/25,11.0,,24.0,XEvKn-QgAY0
"TINI, Maria Becerra - Miénteme (Video Oficial)",3706277,2021/04/30,18.0,,54.0,mmRBXjVENDQ
"Srivalli (Video) | Pushpa | Allu Arjun, Rashmika Mandanna | Javed Ali | DSP | Sukumar",9868614,2022/02/12,1.0,4.0,34.0,hcMzwMrr1tE
Flo Rida - Wild Ones ft. Sia [Official Video],919944,2012/02/10,8.0,,35.0,bpOR_HuHRNs
Blue Eyes Full Video Song Yo Yo Honey Singh | Blockbuster Song Of 2013,623525,2023/10/01,,,,NbyHNASFi6U
Dua Lipa - Be The One (Official Music Video),786263,2019/01/16,164.0,,5.0,-rey3m8SWQI
KAROL G - Ocean (Official Video),3575147,2019/05/03,16.0,,24.0,gyY5Z0TUWRY
Sumit Goswami - Feelings | KHATRI | Deepesh Goyal | Haryanvi Song 2020,4946935,2020/08/01,5.0,,32.0,AZmAgoir1Tc
"SANAM RE Title  Song FULL VIDEO | Pulkit Samrat, Yami Gautam, Urvashi Rautela | Divya Khosla Kumar",451126,2017/03/22,,,,DS-raAyMxl4
"G-Eazy x Bebe Rexha - Me, Myself & I",1654972,2016/04/02,37.0,,25.0,bSfpSOBD30U
"G-Eazy - No Limit REMIX ft. A$AP Rocky, Cardi B, French Montana, Juicy J, Belly",4080691,2018/01/05,18.0,,5.0,l_lblj8Cq0o
Marília Mendonça - Infiel - Vídeo Oficial do DVD,1920545,2016/12/24,83.0,,48.0,eCyMh-mZ1B0
"TWICE ""LIKEY"" M/V",11026495,2017/10/30,17.0,,16.0,V2hlQkVJZhE
YNW Melly - Murder On My Mind [Official Video],2071035,2019/03/23,44.0,,14.0,hqDinxaPUK4
LMFAO - Sorry For Party Rocking,2304039,2012/02/25,2.0,1.0,37.0,SkTt9k4Y-a8
The Duck Song,480786,2017/12/23,,,,MtN1YnoL46Q
Queen - Another One Bites the Dust (Official Video),1086172,2018/11/13,191.0,,2.0,rY0WxgSXdEE
León Larregui - Brillas (Video Oficial),524093,2018/07/06,,,,Mcj75l2gJcY
Remmy Valenzuela - Mi Princesa,485772,2019/01/26,,,,TBusoJUAMqg
"AC/DC - Highway to Hell (Live At River Plate, December 2009)",776930,2017/11/18,,,,gEPmA3USJdI
The White Stripes - Seven Nation Army (Official Music Video),567028,2018/07/04,,,,0J2QdDbelmY
Matheus & Kauan - Vou Ter Que Superar (Ao Vivo) ft. Marília Mendonça,1756151,2019/06/15,57.0,,34.0,IJmxyfbRg0A
"TWICE ""FANCY"" M/V",26435866,2019/04/22,2.0,1.0,18.0,kOHB85vDuow
Plan B - Mi Vecinita,1160333,2015/12/31,45.0,,75.0,SB8-YY2DyHI
BAD BUNNY - YO PERREO SOLA | YHLQMDLG (Video Oficial),15914492,2020/03/28,2.0,1.0,28.0,GtSRKwDCaZM
Tayrone - Cê Tá Preparada (Ao Vivo Em Goiânia / 2021) ft. Marília Mendonça,1907628,2021/12/24,38.0,,79.0,jW7j41mbxXU
AURORA - Runaway,631402,2022/04/01,177.0,,3.0,d_HlPboLRL8
SAKHIYAAN (Full Song) Maninder Buttar | MixSingh | Babbu | Punjabi Songs | Sakhiyan,2739208,2019/01/16,20.0,,32.0,S-ezhTXPVGU
Tom Odell - Another Love (Zwette Edit),1334001,2017/12/19,114.0,,10.0,4ZHwu0uut3k
Naah -  Harrdy Sandhu Feat. Nora Fatehi | Jaani | B Praak |Official Music Video-Latest Hit Song 2017,6994315,2017/11/30,26.0,,20.0,8qs2dZO6wcc
"Skrillex & Damian ""Jr. Gong"" Marley - Make It Bun Dem [OFFICIAL VIDEO]",458370,2012/09/13,38.0,,3.0,BGpzGu9Yp6Y
Eminem - Godzilla ft. Juice WRLD (Directed by Cole Bennett),12176031,2020/03/10,1.0,1.0,20.0,r_0JjYUe5jo
QUEVEDO || BZRP Music Sessions #52,6844349,2022/07/07,1.0,2.0,42.0,A_g3lMcWVy0
Post Malone - Better Now,1933049,2018/10/20,54.0,,9.0,UYwF-jdcVjY
Flo Rida - Good Feeling [Official Video],717379,2011/12/31,14.0,,40.0,3OnnDqH6Wj8
Yuridia - Ya Te Olvidé,437560,2019/03/08,,,,uMLuLLCXXx4
Harrdy Sandhu - Backbone | Jaani | B Praak | Zenith Sidhu | Latest Romantic Song 2017,2520021,2017/01/06,46.0,,4.0,bqGtrvcR5ls
Aventura - Ella y Yo (ft. Don Omar),1515109,2023/05/28,53.0,,16.0,Lg_Pn45gyMs
XXXTENTACION - Look At Me! (Audio),5918730,2018/06/19,45.0,,4.0,wJGcwEv7838
"Enrique Iglesias - Bailando ft. Sean Paul, Descemer Bueno, Gente De Zona",2427168,2022/07/15,34.0,,31.0,b8I-7Wk_Vbc
Lady Antebellum - Need You Now,342525,2019/09/27,,,,eM213aMKTHg
"Yuridia, Angela Aguilar - Qué Agonía (Video Oficial)",2698194,2022/12/31,9.0,,58.0,Q8xIa7KcI1A
"Dheere Dheere Se Meri Zindagi Video Song (OFFICIAL) Hrithik Roshan, Sonam Kapoor | Yo Yo Honey Singh",1736204,2016/12/30,115.0,,6.0,nCD2hj6zJEc
Bapu Zimidar | Jassi Gill | Replay ( Return Of Melody ) |  Latest Punjabi Songs,1030831,2019/03/03,,,,jOYR3k1VhUQ
"Rich Gang - Lifestyle ft. Young Thug, Rich Homie Quan",983806,2014/11/01,31.0,,34.0,nGt_JGHYEO4
Mr. Probz - Waves (Robin Schulz Remix Radio Edit),472072,2014/06/27,59.0,,46.0,pUjE9H8QlA4
One Direction - You & I,4428606,2014/04/18,2.0,1.0,40.0,_kqQDCxRCzM
"🌡105F RMX - Kevvo FT Chencho Corleone, Farruko , Myke Towers, Arcangel, Ñengo Flow, Darell, Brytiago",2020462,2019/09/12,32.0,,32.0,qA6FBDYncGk
Beyoncé - 7/11,11351745,2014/11/22,2.0,1.0,37.0,k4YRWT_Aldo
Imagine Dragons - Natural,3037433,2018/08/25,34.0,,12.0,0I647GU3Jsc
Rvssian - Si Tu Lo Dejas FT Bad Bunny X Farruko X Nicky Jam X King Kosa,4913185,2017/09/02,17.0,,20.0,1AlOPDR46Zg
Future - Mask Off (Official Music Video),2983373,2017/05/06,41.0,,21.0,xvZqHgFz51I
Lana Del Rey - Young and Beautiful,752292,2013/05/10,23.0,,21.0,o_1aF54DO60
Kamariya,3312204,2018/09/09,16.0,,11.0,i0_m90T04uw
Rkm & Ken-Y ❌ Natti Natasha - Tonta [Official Video],3229338,2018/03/10,18.0,,22.0,VTzD0jNdrmo
"Jeene Laga Hoon Lyrical - Ramaiya Vastavaiya|Girish Kumar, Shruti Haasan |Atif Aslam, Shreya Ghoshal",354702,2018/10/28,,,,qpIdoaaPa6U
Meghan Trainor - Lips Are Movin (Official Music Video),2254709,2015/02/07,7.0,,41.0,qDc_5zpBj7s
Mon Laferte - Tu Falta De Querer (En Vivo),843295,2018/10/06,,,,5R1RGl4WQP8
EXO 엑소 'Love Shot' MV,6931946,2018/12/13,19.0,,10.0,pSudEWBAYRE
#VIDEO |  लवंडिया लंदन से लाएँगे | #Ritesh Pandey | Lavandiya London Se - @WorldwideRecordsBhojpuri,1645062,2022/03/18,71.0,,29.0,GiVxUKbIy0w
Raate Diya Butake - Full Song - #Pawan Singh - Aamrapali - Superhit Film (SATYA) - Bhojpuri Hit Song,609479,2020/09/21,,,,Q3sS5v2kQQU
Aerosmith - I Don't Want to Miss a Thing (Official HD Video),573855,2018/10/26,,,,JkK8g6FMEXE
Mere Wala Sardar (Full Song)  | Jugraj Sandhu | Grand Studio,2007877,2019/03/08,54.0,,21.0,3dW6hTdyYSA
Lana Del Rey - Born To Die,718369,2012/01/02,13.0,,31.0,Bag1gUxuU0g
Beyoncé - If I Were A Boy,488706,2018/02/15,,,,AWpsOqh8q0M
"Wisin & Yandel, Romeo Santos - Aullando (Official Video)",5180055,2019/02/28,9.0,,33.0,-n9krkSb-ug
"Lil Baby ""Freestyle"" Official Music Video",718674,2018/10/27,,,,MHryuYVyHhk
Rauw Alejandro ❌ Farruko - Fantasías (Video Oficial),5143318,2019/12/18,4.0,,36.0,8jwbnGrX7-c
Ed Sheeran - Galway Girl [Official Music Video],9696734,2017/05/04,17.0,,22.0,87gWaABqGYs
"GIMS, Maluma - Hola Señorita (Maria) [Official Video]",3797638,2019/05/15,14.0,,21.0,4j725wScY0E
Camila - Mientes (Video),624848,2017/11/29,,,,xftFxCYQTdk
Marshmello - Stars (Official Music Video),1693838,2019/02/03,122.0,,1.0,A57B7B6w3kw
Master KG - Jerusalema  [Feat. Nomcebo] (Official Music Video),2576760,2020/12/12,35.0,,21.0,fCZVL_8D048
Edward Maya & Vika Jigulina - Stereo Love (Official Music Video),259854,2018/12/31,,,,p-Z3YrHJ1sU
"Idina Menzel, AURORA - Into the Unknown (From ""Frozen 2"")",4647709,2019/12/06,6.0,,30.0,gIOyB9ZXn8s
Dua Lipa - Break My Heart (Official Video),3529567,2020/03/27,8.0,,39.0,Nj2U6rhnucI
Nuki Nuki (The Nuki Song) Full Version - Gummibär the Gummy Bear,1066740,2018/08/25,46.0,,22.0,xd12hR68sWM
Gucci Mane - I Get The Bag feat. Migos [Official Music Video],2433228,2017/09/02,47.0,,25.0,uo14xGYwWd4
David Guetta - Shot Me Down ft. Skylar Grey (Lyric Video),855168,2016/01/22,36.0,,80.0,3x2ABSAMVno
"Pia Mia - Do It Again ft. Chris Brown, Tyga (Official Music Video)",1932670,2015/11/06,36.0,,33.0,cNw8A5pwbVI
"Shakira, Rauw Alejandro - Te Felicito (Official Video)",6822096,2022/06/18,2.0,2.0,53.0,4I25nV9hXGA
Queen - We Will Rock You (Official Video),809970,2018/11/10,,,,-tJYN-eG1zk
Anuel AA - Ella Quiere Beber (Video Oficial),4015743,2018/10/12,14.0,,24.0,BTtBmo5EbEk
Ed Sheeran & Justin Bieber - I Don't Care [Official Music Video],9985742,2019/05/17,2.0,1.0,22.0,y83x7MgzWOA
Maître Gims - Bella (Clip officiel),945747,2013/06/20,31.0,,42.0,rMltoD1jCGI
Bee Gees - How Deep Is Your Love (Official Video),496981,2019/03/08,,,,XpqqjU7u5Yc
Akon - Don't Matter (Official Music Video),335262,2017/04/22,,,,JWA5hJl4Dv0
Jennifer Lopez - Dance Again (Official Video) ft. Pitbull,3750108,2012/04/07,1.0,1.0,53.0,bjgFH01k0gU
New Divide [Official Music Video] - Linkin Park,2595004,2017/07/21,123.0,,1.0,ysSxxIqKNN0
Lil Nas X - Old Town Road (feat. Billy Ray Cyrus) [Remix],4074544,2019/04/05,8.0,,35.0,7ysFgElQtjI
DAOKO × 米津玄師『打上花火』MUSIC VIDEO,573842,2019/01/16,,,,-tKVN2mAKRI
BTS (방탄소년단) 'ON' Kinetic Manifesto Film : Come Prima,33246426,2020/02/21,1.0,1.0,22.0,gwMa6gpoE9I
Brytiago x Darell - Asesina (Video Oficial),3749887,2018/10/06,22.0,,24.0,AhQcNVyndSM
Maître Gims - Sapés comme jamais (Clip officiel) ft. Niska,1749974,2015/12/31,48.0,,28.0,4bPGxLxogvw
Jemaine Clement - Shiny (from Moana) (Official Video),971484,2016/12/31,147.0,,4.0,93lrosBEW-Q
BTS (방탄소년단) 'Not Today' Official MV,9406414,2017/02/19,13.0,,5.0,9DwzBICPhdM
Al Final (Video Oficial) - Lilly Goodman,379847,2023/09/02,,,,sesss3X4a1w
365DABAND - BỐNG BỐNG BANG BANG | OFFICIAL MV (TẤM CÁM: CHUYỆN CHƯA KỂ OST),888963,2017/01/27,158.0,,13.0,BwN3NiZt-PU
Nelly Furtado - Promiscuous (Official Music Video) ft. Timbaland,505712,2020/10/31,,,,0J3vgcE5i2o
"Timbaland - The Way I Are (Official Music Video) ft. Keri Hilson, D.O.E., Sebastian",410679,2022/12/28,,,,U5rLz5AZBIA
"Full Video :Illegal Weapon 2.0|Street Dancer 3D |Varun D,Shraddha K,Nora|Tanishk B,Jasmine S,Garry S",3811645,2020/02/15,12.0,,37.0,GOkJguI8kYc
Banda Tierra Sagrada - La buena y la mala (el dilema) VIDEO OFICIAL,560041,2014/12/31,90.0,,58.0,8rI1e3WYnbg
DEL NEGOCIANTE - Los Plebes del Rancho de Ariel Camacho (Video Oficial) | DEL Records,1146928,2016/12/24,186.0,,2.0,sAw8aiU5Ris
"Calum Scott, Leona Lewis - You Are The Reason (Duet Version)",606880,2018/03/22,,,,ByfFurjQDb0
Patati Patatá - Comer Comer (DVD Coletânea de Sucessos),478497,2018/07/17,,,,fLFacU8tKT0
Bống Bống Bang Bang - Bé Bào Ngư,722548,2019/09/29,,,,GhZML0HSli8
Gusttavo Lima - Apelido Carinhoso - DVD Buteco do Gusttavo Lima 2 (Vídeo Oficial),3007762,2018/02/17,36.0,,30.0,B9Mi1-qn_PQ
Travie McCoy: Billionaire ft. Bruno Mars [OFFICIAL VIDEO],524850,2010/08/06,11.0,,17.0,8aRor905cCw
Alejandro Fernández - Hoy Tengo Ganas De Ti ft. Christina Aguilera,1859328,2022/07/15,17.0,,7.0,Z81hsLIY1sQ
Guns N' Roses - Welcome To The Jungle,1707104,2022/07/16,,,,o1tj2zJ2Wvg
Radha - SOTY |Alia |Sidharth |Varun |Udit Narayan|Shreya Ghosal,774128,2020/12/20,,,,kZqH9Kfv6BI
Greeicy - Más Fuerte (Video Oficial),2317312,2018/02/23,65.0,,20.0,EedPfUeBf2A
"K/DA - POP/STARS (ft. Madison Beer, (G)I-DLE, Jaira Burns) | Music Video - League of Legends",5733588,2018/11/09,6.0,,3.0,UOxkGD8qRB4
Dil Galti Kar Baitha Hai | Meet Bros Ft. Jubin Nautiyal | Mouni Roy | Manoj M | Ashish P | Bhushan K,15208719,2021/09/25,2.0,1.0,35.0,1--qqQrimMA
"#VIDEO SONG | #Pandey Ji Ka Beta Hoon - Pradeep Pandey ""Chintu"" | Mai Re Mai | #Bhojpuri Movie Song",1086414,2020/03/10,138.0,,12.0,3OVBDbI20L8
"Thoda Thoda Pyaar | Sidharth Malhotra,Neha Sharma|Stebin Ben,Nilesh Ahuja,Kumaar|Zee Music Originals",1974318,2021/07/19,30.0,,29.0,USccSZnS8MQ
Lil Wayne - Lollipop (Official Music Video) ft. Static,286951,2020/09/05,,,,2IH8tNQAzSs
Tribo da Periferia - Imprevisível (Official Music Video),1077190,2018/06/09,185.0,,3.0,YrQLmElRT-E
Farruko - Passion Whine ft. Sean Paul (Official Video),744418,2015/11/07,52.0,,75.0,MNmc_XJp5rI
Beyoncé - Run the World (Girls) (Official Video),5437631,2011/05/20,1.0,1.0,28.0,VBmMU_iwe6U
Marília Mendonça - BEBI LIGUEI (TODOS OS CANTOS),1836257,2018/12/22,69.0,,20.0,2nH7xAMqD2g
"Saiyaan Ji ► Yo Yo Honey Singh, Neha Kakkar|Nushrratt Bharuccha|  Lil G, Hommie D| Mihir G|Bhushan K",16434422,2021/01/27,1.0,2.0,27.0,VEkj2sanAeU
Calibre 50 - Corrido De Juanito,1947954,2017/12/31,129.0,,20.0,pC7a27zE2fs
Me Mata - Bad Bunny x Arcangel x Bryant Myers x Almighty x Noriel x Baby Rasta x Brytiago 🏌,2034303,2017/05/20,56.0,,11.0,0riLangypho
Jonas Blue - Fast Car ft. Dakota (Official Video),1616726,2016/05/07,41.0,,24.0,5yXQJBU8A28
BAD BUNNY - ESTAMOS BIEN | X100PRE (Video Oficial),5765193,2018/06/30,9.0,,17.0,bcHTl9h7TWI
Hala Al Turk - Happy Happy  #حلا_الترك - هابي هابي,656218,2018/05/08,,,,X_DeGCloQWg
Adele - Skyfall (Official Lyric Video),1506894,2015/10/23,12.0,,27.0,DeumyOzKqgI
Major Lazer - Sua Cara (Feat. Anitta & Pabllo Vittar) (Official Music Video),13227142,2017/07/31,4.0,,22.0,omzk3klIy0E
CantaJuego - La Mane,695282,2018/05/20,,,,jU_82WUdbaA
The Notorious B.I.G. - Juicy (Official Video) [4K],476202,2020/08/13,,,,_JZom_gVfuw
तेरी दुल्हन सजाऊंगी | Teri Dulhan Sajaoongi | Barsaat | Bobby Deol | Priyanka Chopra | Bipasha Basu,1643519,2020/12/20,93.0,,4.0,D5CpJFbb3TM
CASTLE OF GLASS [Official Music Video] - Linkin Park,2674982,2017/07/21,56.0,,5.0,ScNNfyq3d_w
JESSE & JOY - Dueles (Video Oficial),912626,2018/04/20,,,,TMT9MNM-NHg
Imagine Dragons - It's Time (Official Music Video),472337,2016/05/27,,,,sENM2wA_FTg
"KAROL G - Ay, DiOs Mío! (Official Video)",4480945,2020/12/20,12.0,,30.0,Ou2c2aj5Fcw
POP SMOKE - DIOR (OFFICIAL VIDEO),527377,2021/12/31,,,,oorVWW9ywG0
"Chris Brown - Look at Me Now (Official Video) ft. Lil Wayne, Busta Rhymes",1046215,2011/05/21,8.0,,42.0,8gyLR4NfMiI
P!nk - Try (Official Video),2257720,2012/10/12,7.0,,32.0,yTCDVfMz15M
Khalid - Location (Official Video),1172738,2017/08/19,136.0,,8.0,by3yRdlQvzs
"We Don't Talk About Bruno (From ""Encanto"")",5568200,2022/01/15,1.0,1.0,28.0,bvWRMAU6V-c
"Y2K, bbno$ - Lalala (Official Video)",1476610,2019/08/20,40.0,,24.0,N2Y2vQ-1m7M
Soulja Boy Tell'em - Crank That (Soulja Boy) (Official Music Video),307019,2019/01/19,,,,8UFIYGkROII
The Script - Hall of Fame (Official Video) ft. will.i.am,512267,2012/10/03,27.0,,40.0,mk48xRzuNvA
Ed Sheeran - Bad Habits [Official Video],6594648,2021/06/25,5.0,,51.0,orJSJGHjBLI
50 Cent - 21 Questions (Official Music Video) ft. Nate Dogg,367512,2022/07/04,,,,cDMhlvbOFaM
Namo Namo - Lyrical | Kedarnath | Sushant Rajput | Sara Ali Khan | Amit Trivedi | Amitabh B,2314577,2021/03/10,80.0,,13.0,dx4Teh-nv3A
Marshmello ft. Bastille - Happier (Official Lyric Video),2738343,2019/02/08,31.0,,37.0,RE87rQkXdNw
KAUN TUJHE  Lyrical | M.S. DHONI -THE UNTOLD STORY | Amaal Mallik Palak | Sushant Singh Disha Patani,702404,2018/09/17,,,,Ov0YGGSY6gY
Avicii - Hey Brother (Lyric),5292853,2018/04/20,15.0,,35.0,YxIiPLVR6NA
Sebastián Yatra,2795832,2022/07/15,186.0,,1.0,lsbqH5bJURc
Emrah Karaduman - Cevapsız Çınlama ft. Aleyna Tilki,2629439,2016/10/29,27.0,,24.0,GcGPedcPsOs
Midian Lima - Jó - COM LETRA (VideoLETRA® oficial MK Music),826593,2018/07/14,,,,X3tK1cpP7YU
Desiigner - Panda (Official Music Video),1911425,2016/05/21,44.0,,21.0,E5ONTXHS2mM
"Gucci Mane, Bruno Mars, Kodak Black - Wake Up in The Sky [Official Music Video]",3041899,2018/12/15,21.0,,19.0,U68MJz9DrI4
Sean Paul - She Doesn't Mind (Official Video),620935,2012/04/13,17.0,,33.0,SbUBMklQSVU
EMIWAY - FIRSE MACHAYENGE (OFFICIAL MUSIC VIDEO),3946839,2020/02/15,11.0,,31.0,zaCbuB3w0kg
DILBAR Full Song | Satyameva Jayate | John Abraham Nora Fatehi | Tanishk B Neha Kakkar Ikka Dhvani,1805870,2018/09/09,96.0,,9.0,TRa9IMvccjg
David Guetta - She Wolf (Falling To Pieces) ft. Sia (Official Video),1509594,2012/10/02,5.0,,76.0,PVzljDmoPVs
"Yo Yo Honey Singh: DIL CHORI (Video) Simar Kaur, Ishers | Hans Raj Hans | Sonu Ke Titu Ki Sweety",7772427,2017/12/26,29.0,,17.0,xWi8nDUjHGA
BAD BUNNY - SI ESTUVIÉSEMOS JUNTOS | X100PRE (Video Oficial),1922079,2019/02/15,82.0,,8.0,EB7G3fUUaeA
The Calling - Wherever You Will Go (First Video- in Tijuana),419091,2018/09/14,,,,iAP9AF6DCu4
Na Ja - Pav Dharia (Official Video) | SOLO | Punjabi Songs | White Hill Music,801708,2017/12/31,,,,Q-GOFPM01d0
Foo Fighters - The Pretender,539399,2022/03/26,,,,SBjQ9tuuTJQ
"Brytiago, Darell, Daddy Yankee, Ozuna & Anuel AA - Asesina Remix (Video Oficial)",4914119,2018/11/04,8.0,,23.0,-wgz-PgW8B4
Romeo Santos - Cancioncitas de Amor (Audio),688419,2017/12/31,53.0,,52.0,jk4HYngf65w
"SanLuis, Chino y Nacho - Se Acabó (Video Oficial)",1834464,2016/05/21,63.0,,11.0,YqJ09Flxt1M
Plan B - Fanatica Sensual Official Video,1438059,2015/05/30,27.0,,50.0,QvypZSdjO8M
Nickelback - How You Remind Me,362835,2017/10/29,,,,1cQh1ccqu8M
A$AP Rocky - Praise The Lord (Da Shine) (Official Video) ft. Skepta,1422102,2018/06/13,161.0,,4.0,Kbj2Zss-5GY
DVBBS & Borgeous - TSUNAMI (Original Mix),421283,2017/12/31,,,,0EWbonj7f18
BLACKPINK - ‘Shut Down’ M/V,44964342,2022/09/16,1.0,3.0,50.0,POe9SOEKotk
Mon Laferte - Mi Buen Amor (Video Oficial) ft. Enrique Bunbury,806246,2023/04/04,152.0,,3.0,13m9v78uNJk
حلا الترك و مشاعل بنيتي الحبوبة | Hala Alturk & Mashael - Bnayty ElHabooba,591313,2020/01/16,,,,qn3ITODjLiw
Lil Nas X - MONTERO (Call Me By Your Name) (Official Video),11521073,2021/03/29,1.0,1.0,30.0,6swmTBVI83k
MACKLEMORE FEAT LIL YACHTY - MARMALADE (OFFICIAL MUSIC VIDEO),2785577,2017/08/02,98.0,,12.0,EyBooxCkF3A
Kane Brown - Heaven,839979,2018/04/27,,,,dRX0wDNK6S4
David Guetta Feat. Kid Cudi - Memories (Official Video),528501,2020/12/31,,,,NUVCQXMUVnI
Keane - Somewhere Only We Know (Official Music Video),590323,2023/07/06,,,,Oextk-If8HQ
Maher Zain - Ya Nabi Salam Alayka (Arabic) | ماهر زين - يا نبي سلام عليك | Official Music Video,892182,2020/10/29,189.0,,2.0,Vqfy4ScRXFQ
twenty one pilots - Chlorine (Official Video),2163399,2019/01/23,71.0,,10.0,eJnQBXmZ7Ek
Hozier - Take Me To Church,436958,2016/02/28,,,,MYSVMgRr6pw
Lauana Prado - Cobaia (Ao Vivo),2067526,2019/06/15,49.0,,27.0,-ZByWa9hH5s
"6IX9INE ""Gotti"" (WSHH Exclusive - Official Music Video)",3307583,2018/04/15,29.0,,24.0,z5WrgDzNIZ0
Rema - Calm Down (Official Music Video),1762538,2023/01/11,18.0,,30.0,CQLsdm1ZYAw
Guaynaa - “ReBoTa” 🍑,3031959,2019/05/11,23.0,,28.0,mmKAn1MeB04
Ozuna - La Modelo Ft Cardi B (Video Oficial),5762178,2017/12/20,32.0,,14.0,X8sSXU-J8fI
Vance Joy - 'Riptide' Official Video,465407,2018/09/17,,,,uJ_1HMAGb4k
COKA : Sukh-E Muzical Doctorz | Alankrita Sahai | Jaani | Arvindr Khaira | DM,2141640,2019/03/02,39.0,,29.0,7lWeQs8Firo
RASA - Пчеловод  | ПРЕМЬЕРА КЛИПА 2019,1117875,2020/01/18,79.0,,23.0,9knYNjp95bs
Gali Gali Full Video Song | KGF | Neha Kakkar | Mouni Roy | Tanishk Bagchi | Rashmi Virag |T-SERIES,1177632,2022/07/10,,,,1BVgpX4w0Wk
(Everything I Do) I Do It For You (Official Music Video),613130,2023/09/16,199.0,,1.0,Y0pdQU87dc8
"Ariana Grande - break up with your girlfriend, i'm bored (Official Video)",18190505,2019/02/08,1.0,1.0,17.0,LH4Y1ZUUx2g
"B Praak: Dil Tod Ke Official Song | Rochak Kohli , Manoj M |Abhishek S, Kaashish V | Bhushan Kumar",3900541,2020/09/10,15.0,,36.0,ZTBwxy4wsBQ
Duki - She Don't Give a FO (ft. Khea) Prod. by Omar Varela,1104043,2018/01/26,148.0,,7.0,W0yp3rSfx3I
Ella Mai - Boo'd Up,2497580,2018/07/06,39.0,,23.0,6YNZlXfW6Ho
Selena Gomez - Kill Em With Kindness,3386868,2016/06/07,13.0,,24.0,HHP5MKgK0o8
One Direction - Kiss You (Official),5914902,2013/01/07,2.0,2.0,46.0,T4cdfRohhcg
Ozuna x Camilo - Despeinada (Video Oficial),8132678,2020/09/06,5.0,,34.0,mLugzKRTf-0
เชือกวิเศษ - LABANOON「Official MV」,2075804,2015/09/11,14.0,,37.0,2dg9oc78Kv4
Matheus & Kauan - Quarta Cadeira (Ao Vivo Em Goiânia / 2018) ft. Jorge & Mateus,1132833,2019/08/24,160.0,,8.0,BEz8l69aI8Y
Marília Mendonça - Estranho (Agora Que São Elas 2),2590584,2018/03/23,80.0,,28.0,2WsIm6pNlI4
Rammstein - Du Hast (Official 4K Video),399078,2019/03/29,,,,W3q8Od5qJio
Alec Benjamin - Let Me Down Slowly [Official Music Video],476098,2021/02/06,,,,50VNCymT-Cs
"Besharam Rang Song | Pathaan | Shah Rukh Khan, Deepika Padukone | Vishal & Sheykhar | Shilpa, Kumaar",18245472,2022/12/12,1.0,3.0,30.0,huxhqphtDrM
One Direction - Perfect (Official Video),4217156,2015/10/21,22.0,,30.0,Ho32Oh6b4jc
She Move It Like - Official Video | Badshah | Warina Hussain | ONE Album,7037406,2018/12/11,11.0,,16.0,Ci0WbaUH3no
Mario - Let Me Love You (Official Video),373627,2018/07/06,,,,H64QG4UsrGI
Adexe y Nau - Hasta El Amanecer (Nicky Jam Cover),827266,2016/12/10,,,,U-BthnzHCUM
Gustavo Mioto - Anti-Amor Part Jorge e Mateus,2314251,2018/04/28,73.0,,33.0,YXSFMV8JOF4
Ariana Grande - positions (official video),18110759,2020/10/23,2.0,1.0,32.0,tcYodQoapMg
