Id,Song Name,Artist Name,Channel_name,View,Like,Subscriber,Hashtag,Most view per day,Highest rank,Most-view-date,Charted-duration,Popularity Score (Spotify),Duration,Country,Publish_time,Release Date (Spotify),Genre,spotify_id,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
60ItHLz5WEA,Faded,Alan Walker,Alan Walker,3555539496.0,27565487.0,44600000.0,3.0,4514934,3.0,2016-04-30,310.0,73,0:03:33,NO,2015-12-04 07:00:30,2015-12-04,"reggaeton, reggaeton colombiano, trap latino, urbano latino",7gHs73wELdeycvS48JfIos,212627.0,0.589,0.651,6.0,-5.097,1.0,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,4.0
NUsoVlDFqZg,Bailando - Spanish Version,Enrique Iglesias,EnriqueIglesiasVEVO,3480791828.0,10687693.0,12800000.0,2.0,6985464,1.0,2022-07-15,224.0,69,0:04:47,,2014-04-11 07:00:01,2014-07-04,"pop, viral pop",5M830cD7MNeiiwIGHzH9TV,243387.0,0.718,0.792,7.0,-3.519,1.0,0.105,0.0467,3.65e-06,0.0399,0.96,90.949,4.0
astISOttCQ0,I Am Your Gummy Bear (The Gummy Bear Song),Gummibär,icanrockyourworld,3249666602.0,8273018.0,9890000.0,17.0,3525369,10.0,2018-04-05,541.0,63,0:02:44,US,2007-10-09 20:54:01,2007-11-13,"latin hip hop, reggaeton, trap latino, urbano latino",6nFYXpBgrNcZjbtNEuc6yR,192227.0,0.928,0.892,9.0,-7.782,0.0,0.0388,0.0527,1.47e-05,0.0911,0.989,128.075,4.0
YQHsXMglC9A,Hello,Adele,AdeleVEVO,3110852932.0,18651737.0,15000000.0,0.0,26979972,1.0,2015-10-23,132.0,78,0:06:07,,2015-10-23 06:54:18,2015-11-20,"colombian pop, dance pop, latin pop, pop",1Yk0cQdMLx5RzzFTYwmuld,295502.0,0.578,0.43,5.0,-6.134,0.0,0.0305,0.33,0.0,0.0854,0.288,78.991,4.0
papuvlVeZg8,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,Clean Bandit,2873574211.0,13829822.0,10400000.0,0.0,7937034,3.0,2017-04-01,98.0,76,0:04:14,,2016-10-21 11:30:36,2016-10-21,"pop, uk dance, uk funky",5knuzwU65gJK7IF5yJsuaW,251088.0,0.72,0.763,9.0,-4.068,0.0,0.0523,0.406,0.0,0.18,0.742,101.965,4.0
k2qgadSvNyU,New Rules,Dua Lipa,Dua Lipa,2973155181.0,17331893.0,22700000.0,4.0,8867802,3.0,2017-10-28,275.0,83,0:03:45,GB,2017-07-07 09:00:05,2017-06-02,"british soul, pop, pop soul, uk pop",2ekn2ttSfGqwhhate0LSR0,209320.0,0.762,0.7,9.0,-6.021,0.0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,4.0
6Mgqbai3fKo,Chantaje (feat. Maluma),Shakira,shakiraVEVO,2907965684.0,10776924.0,18400000.0,0.0,13373151,1.0,2016-12-31,75.0,78,0:03:20,,2016-11-18 14:00:01,2017-05-26,"modern rock, pop, pov: indie, rock",6mICuAdrwEjh6Y6lroV2Kg,195840.0,0.852,0.773,8.0,-2.921,0.0,0.0776,0.187,3.05e-05,0.159,0.907,102.034,4.0
PT2_F-1esPk,Closer (Originally Performed by the Chainsmokers Ft. Halsey) - Instrumental Version,Hit The Button Karaoke,ChainsmokersVEVO,2992935590.0,13814939.0,11000000.0,4.0,9285539,1.0,2016-10-15,85.0,2,0:04:22,,2016-07-29 07:00:02,2016-08-19,"canadian pop, pop",15i07hah64WMAVWte3j5QU,245368.0,0.765,0.269,5.0,-10.773,0.0,0.121,0.324,0.395,0.106,0.359,189.96,4.0
3AtDnEC4zak,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,Charlie Puth,3089739591.0,14261159.0,22300000.0,3.0,7506132,4.0,2016-12-10,174.0,84,0:03:51,US,2016-08-02 20:00:26,2016-01-29,karaoke,06KyNuuMOX1ROXRhj787tj,217707.0,0.728,0.563,1.0,-8.053,0.0,0.134,0.621,0.0,0.179,0.352,100.017,4.0
kffacxfA7G4,Baby,Justin Bieber,JustinBieberVEVO,3059197138.0,24509622.0,31500000.0,4.0,2616068,1.0,2010-05-01,500.0,84,0:03:40,US,2010-02-19 08:16:34,2010-01-01,"dance pop, pop, uk pop",6epn3r7S14KUqlReYr77hA,214240.0,0.728,0.859,5.0,-5.237,0.0,0.137,0.0401,0.0,0.111,0.535,65.043,4.0
5GL9JoH4Sws,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,FifthHarmonyVEVO,2783993673.0,12327412.0,9480000.0,4.0,8967803,1.0,2016-05-28,105.0,79,0:03:40,,2016-02-26 12:05:00,2016-05-27,"girl group, pop, talent show",4tCtwWceOPWzenK2HAIJSb,214480.0,0.803,0.585,8.0,-5.861,1.0,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,4.0
DiItGE3eAyQ,Con Calma,Daddy Yankee,Daddy Yankee,2758901239.0,13581280.0,38400000.0,2.0,12142267,1.0,2019-03-23,166.0,79,0:03:31,US,2019-01-24 04:06:52,2019-01-24,"hip pop, pop",5w9c2J52mkdntKOmRLeM2m,193227.0,0.737,0.86,8.0,-2.652,0.0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,4.0
pXRviuL6vMY,Stressed Out,Twenty One Pilots,Fueled By Ramen,2784744867.0,18888153.0,14900000.0,3.0,4101671,5.0,2016-05-07,291.0,89,0:03:46,US,2015-04-28 03:05:18,2015-05-15,"latin pop, puerto rican pop",3CRDbSIZ4r5MsZ0YwxuEkn,202333.0,0.734,0.637,4.0,-5.677,0.0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,4.0
1_zgKRBrT0Y,Calma - Remix,Pedro Capó,capoVEVO,2820815879.0,13311660.0,90900.0,3.0,11603936,1.0,2019-01-16,229.0,74,0:03:58,,2018-10-05 04:00:00,2018-10-05,"latin pop, rap latina, reggaeton, urbano latino",5iwz1NiezX7WWjnCgY5TH4,238200.0,0.826,0.773,11.0,-4.218,0.0,0.0524,0.323,0.0,0.143,0.761,126.899,4.0
uelHwf8o7_U,Love The Way You Lie,Eminem,EminemVEVO,2711919735.0,13463582.0,24700000.0,1.0,6290480,1.0,2010-08-06,393.0,88,0:04:27,,2010-08-05 19:09:46,2010-06-18,"detroit hip hop, hip hop, rap",15JINEqzVMv3SvJTAXAKED,263373.0,0.749,0.925,10.0,-5.034,1.0,0.227,0.241,0.0,0.52,0.641,86.989,4.0
kOkQ4T5WO9E,This Is What You Came For,Calvin Harris,CalvinHarrisVEVO,2716788284.0,10987826.0,11700000.0,15.0,10342820,1.0,2016-07-14,86.0,85,0:04:00,,2016-06-17 04:01:00,2016-04-29,"dance pop, edm, electronic trap, pop, pop dance",0azC730Exh71aQlOt9Zj3y,222160.0,0.631,0.927,9.0,-2.787,0.0,0.0332,0.199,0.119,0.148,0.465,123.962,4.0
ixkoVwKQaJg,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",DJ Snake,DJSnakeVEVO,2521164563.0,19409527.0,6460000.0,0.0,15871044,1.0,2018-10-10,146.0,73,0:03:52,,2018-10-10 00:35:00,2021-10-22,"dance pop, edm, electro house, house, pop, pop dance, progressive house, uk dance",6IPNp9PfaEqrzotY47TIWy,225600.0,0.8,0.837,6.0,-2.807,0.0,0.0491,0.00406,0.00313,0.0904,0.702,100.015,4.0
2vjPBrBU-TM,Chandelier,Sia,SiaVEVO,2658357812.0,12907077.0,9560000.0,3.0,3405027,4.0,2015-01-10,164.0,83,0:03:52,,2014-05-06 13:00:03,2014-07-04,"australian dance, australian pop, pop",4VrWlk8IQxevMvERoX08iC,216120.0,0.399,0.787,1.0,-2.88,1.0,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,5.0
VqEbCxg2bNI,Criminal,NATTI NATASHA,NATTI NATASHA ,2539120482.0,8515511.0,12400000.0,2.0,12097157,1.0,2017-11-04,102.0,76,0:04:34,US,2017-08-18 14:32:42,2017-09-01,"modern rock, pop, rock",6Za3190Sbw39BBC77WSS1C,232550.0,0.814,0.813,2.0,-3.023,0.0,0.0561,0.03,9.33e-05,0.255,0.839,79.997,4.0
7wtfhZwyrcc,Believer,Imagine Dragons,ImagineDragonsVEVO,2556482733.0,21480709.0,9570000.0,0.0,2543902,25.0,2018-12-31,325.0,89,0:03:37,,2017-03-07 14:00:00,2017-06-23,,0pqnGHJpmpxLKifKRmU6WP,204347.0,0.776,0.78,10.0,-4.374,0.0,0.128,0.0622,0.0,0.081,0.666,124.949,4.0
7PCkvCPvDXk,All About That Bass,Meghan Trainor,MeghanTrainorVEVO,2602046427.0,9707130.0,7980000.0,3.0,5051063,1.0,2014-11-22,163.0,75,0:03:10,,2014-06-11 14:00:07,2015-01-09,"dance pop, pop",5jE48hhRu8E6zBDPRSkEq7,187920.0,0.807,0.887,9.0,-3.726,1.0,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,4.0
fLexgOxsZu0,The Lazy Song,Bruno Mars,Bruno Mars,2671634791.0,14474902.0,37400000.0,5.0,1872433,2.0,2011-05-20,413.0,75,0:03:20,,2011-04-15 22:08:07,2010-10-05,pop,1ExfPZEiahqhLyajhybFeS,189109.0,0.794,0.711,8.0,-5.124,0.0,0.0699,0.3,0.0,0.0955,0.955,174.915,4.0
ALZHF5UqnU4,Alone,Marshmello,Marshmello,2451601987.0,25111358.0,56700000.0,5.0,6243802,4.0,2019-02-03,247.0,73,0:03:20,US,2016-07-02 18:02:11,2016-05-13,"brostep, edm, pop, progressive electro house",3MEYFivt6bilQ9q9mFWZ4g,273803.0,0.631,0.953,2.0,-3.739,1.0,0.0343,0.0241,0.0155,0.108,0.422,141.99,4.0
PIh2xe4jnpk,Rude,MAGIC!,ournameismagicVEVO,2437341915.0,11636879.0,2130000.0,0.0,2228410,5.0,2014-10-11,207.0,83,0:03:46,US,2013-12-06 05:01:00,2014-06-25,"dance pop, edm, pop, pop dance",6RtPijgfPKROxEzTHNRiDp,224840.0,0.773,0.758,1.0,-4.993,1.0,0.0381,0.0422,0.0,0.305,0.925,144.033,4.0
lY2yjAdbvdQ,Treat You Better,Shawn Mendes,ShawnMendesVEVO,2414953380.0,11479872.0,10300000.0,0.0,4278386,7.0,2016-10-15,89.0,88,0:04:17,,2016-07-12 17:00:05,2017-04-20,"dance pop, pop, pop rap",3QGsuHI8jO1Rx4JWLUh9jd,187973.0,0.444,0.819,10.0,-4.078,0.0,0.341,0.106,0.0,0.107,0.747,82.695,4.0
rYEDA3JcQqw,Rolling in the Deep,Adele,AdeleVEVO,2400354794.0,12686954.0,15000000.0,0.0,1825279,4.0,2012-02-13,365.0,84,0:03:54,,2010-11-30 23:29:12,2011-01-24,"canadian pop, pop, viral pop",4OSBTYWVwsQhGLF9NHvIbR,228093.0,0.73,0.769,8.0,-5.114,1.0,0.0298,0.138,0.0,0.0473,0.507,104.948,4.0
rtOvBOTyX00,A Thousand Years,Christina Perri,Christina Perri,2368962649.0,14683522.0,6590000.0,2.0,2439607,29.0,2017-12-21,306.0,84,0:04:48,,2011-10-26 20:55:17,2011-10-18,"pop, reggae fusion",6lanRgr6wXibZr8KgzXxBl,285120.0,0.421,0.407,10.0,-7.445,1.0,0.0267,0.309,0.000961,0.11,0.161,139.028,3.0
9jI-z9QN6g8,"Te Bote (Remix) [Made Popular By Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny] [Vocal Version]",Party Tyme Karaoke,Flow La Movie,2420801323.0,10369118.0,9260000.0,4.0,14614788,1.0,2018-05-05,110.0,1,0:07:03,US,2018-04-11 22:00:00,2022-01-31,"british soul, pop, pop soul, uk pop",46klpdhfGd8uqRrstIg39u,410344.0,0.781,0.436,4.0,-9.984,0.0,0.458,0.483,5.51e-06,0.103,0.564,191.965,4.0
GMFewiplIbw,Mayores,Becky G,BeckyGVEVO,2363452567.0,8177788.0,6250000.0,0.0,9321393,4.0,2017-11-04,125.0,74,0:03:32,,2017-07-14 04:00:00,2019-10-18,karaoke,2AY1UAimvTqjJC8vDJsOyy,203187.0,0.745,0.836,5.0,-4.336,0.0,0.0444,0.145,0.00314,0.116,0.874,96.993,4.0
IcrbM1l_BoI,Wake Me Up,Avicii,AviciiOfficialVEVO,2318986651.0,12020035.0,10700000.0,2.0,19979393,3.0,2018-04-20,210.0,88,0:04:33,,2013-07-29 15:55:09,2013-01-01,"latin pop, latin viral pop, rap latina, reggaeton, trap latino, urbano latino",0nrRP2bk19rLc0orkWPQk2,247427.0,0.532,0.783,2.0,-5.697,1.0,0.0523,0.0038,0.0012,0.161,0.643,124.08,4.0
KQ6zr6kCPj8,Party Rock Anthem,LMFAO,LMFAOVEVO,2343703924.0,11545475.0,8230000.0,1.0,1900727,1.0,2011-11-05,305.0,75,0:06:16,,2011-03-09 06:02:38,2011-01-01,"barbadian pop, pop, urban contemporary",7mitXLIMCflkhZiD34uEQI,262147.0,0.751,0.736,5.0,-4.168,0.0,0.156,0.0206,0.0,0.265,0.352,130.014,4.0
450p7goxZqg,All of Me,John Legend,johnlegendVEVO,2335388733.0,12934145.0,3840000.0,3.0,1667277,12.0,2015-10-30,230.0,87,0:05:08,,2013-10-02 14:00:06,2013-08-30,karaoke,3U4isOIWM3VvDubwSI3y7a,269560.0,0.422,0.264,8.0,-7.064,1.0,0.0322,0.922,0.0,0.132,0.331,119.93,4.0
34Na4j8AVgA,Starboy (Originally Performed by the Weeknd Ft. Daft Punk) - Karaoke Version,Hit The Button Karaoke,TheWeekndVEVO,2348312786.0,11587163.0,10400000.0,0.0,7045377,3.0,2016-12-31,95.0,1,0:04:34,CA,2016-09-28 16:00:01,2016-10-28,"neo soul, pop, pop soul, urban contemporary",3V8hl91ooJp4Xw4W84AL7p,230000.0,0.741,0.661,7.0,-7.293,1.0,0.122,0.152,0.905,0.105,0.0573,93.0,4.0
TyHvyGVs42U,Échame La Culpa,Luis Fonsi,LuisFonsiVEVO,2313098360.0,10222266.0,16900000.0,0.0,18955579,1.0,2017-11-17,68.0,63,0:03:31,US,2017-11-17 05:00:01,2017-11-17,pop,0mlAOSILGRys2IbvyOT5VJ,173800.0,0.733,0.897,0.0,-3.652,1.0,0.0389,0.0391,0.0,0.117,0.649,96.006,4.0
lWA2pjMjpBs,Diamonds,Rihanna,RihannaVEVO,2266990315.0,11092611.0,25000000.0,0.0,4756748,2.0,2012-11-11,284.0,80,0:04:43,US,2012-11-09 00:18:50,2012-12-11,"latin pop, puerto rican pop",6O20JhBJPePEkBdrB5sqRx,225147.0,0.564,0.71,11.0,-4.92,0.0,0.0461,0.00125,0.0,0.109,0.393,91.972,4.0
DK_0jXPuIr0,What Do You Mean?,Justin Bieber,JustinBieberVEVO,2243275307.0,10520834.0,31500000.0,0.0,11944316,1.0,2015-08-31,101.0,82,0:04:58,US,2015-08-31 03:00:00,2015-11-13,"dfw rap, melodic rap, pop, rap",4B0JvthVoAAuygILe3n4Bs,205680.0,0.845,0.567,5.0,-8.118,0.0,0.0956,0.59,0.00142,0.0811,0.793,125.02,4.0
ApXoWvfEYVU,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,PostMaloneVEVO,2254034774.0,15286897.0,3860000.0,6.0,4852903,8.0,2019-01-10,266.0,86,0:02:42,US,2018-10-18 16:00:03,2018-12-14,"atl hip hop, hip hop, rap, southern hip hop, trap",3KkXRkHbMCARz0aVfEt68P,158040.0,0.76,0.479,2.0,-5.574,1.0,0.0466,0.556,0.0,0.0703,0.913,89.911,4.0
PMivT7MJ41M,That’s What I Like,Bruno Mars,Bruno Mars,2228612548.0,13198551.0,37400000.0,4.0,10379762,5.0,2017-03-02,68.0,0,0:03:31,,2017-03-02 02:00:11,2023-12-09,"latin pop, latin viral pop, rap latina, reggaeton, trap latino, urbano latino",3TW73IF0QApNkzDmeBPBAt,205080.0,0.852,0.551,1.0,-4.951,1.0,0.0416,0.0146,0.0,0.0898,0.85,134.061,4.0
t4H_Zoh7G5A,On The Floor,Jennifer Lopez,JenniferLopezVEVO,2230070446.0,9492724.0,6830000.0,1.0,5902176,1.0,2011-03-05,185.0,80,0:04:27,,2011-03-04 01:40:06,2011-01-01,"dance pop, pop, urban contemporary",3C0nOe05EIt1390bVABLyN,284867.0,0.73,0.777,3.0,-5.194,0.0,0.0496,0.105,0.000478,0.0691,0.575,130.0,4.0
YBHQbu5rbdQ,Worth It (feat. Kid Ink),Fifth Harmony,FifthHarmonyVEVO,2231409474.0,11712370.0,9480000.0,4.0,3993020,4.0,2016-05-28,112.0,75,0:03:45,,2015-03-28 23:30:00,2015-01-30,pop,41Fflg7qHiVOD6dEPvsCzO,224573.0,0.884,0.765,8.0,-3.865,1.0,0.0882,0.063,7.04e-06,0.118,0.594,99.987,4.0
FM7MFYoylVs,Something Just Like This,The Chainsmokers,ChainsmokersVEVO,2213909911.0,10650584.0,11000000.0,4.0,8173630,6.0,2017-02-23,111.0,75,0:04:08,,2017-02-22 21:15:00,2017-02-22,australian pop,1dNIEtp7AY3oDAKCGg2XkH,247627.0,0.607,0.649,11.0,-6.695,0.0,0.0362,0.0306,2.46e-05,0.174,0.505,102.996,4.0
_I_D_8Z4sJE,X,Nicky Jam,NickyJamTV,2195549455.0,10128744.0,23700000.0,1.0,20681395,1.0,2018-03-02,83.0,75,0:03:12,PR,2018-03-02 05:00:19,2019-11-01,pop,5YUyW9opqNsMSEzzecZih1,172854.0,0.594,0.749,9.0,-5.298,0.0,0.056,0.0338,0.00106,0.3,0.694,179.968,4.0
8UVNT4wvIGY,Somebody That I Used To Know - Tiësto Remix,Gotye,gotyemusic,2193546895.0,15529157.0,2570000.0,0.0,2098254,1.0,2012-04-15,296.0,1,0:04:04,,2011-07-05 21:29:29,2023-06-30,"dance pop, pop",5CtvxfWgbjMSucthZCDL4X,273095.0,0.629,0.628,9.0,-6.122,0.0,0.0405,0.000197,0.0116,0.0418,0.387,128.983,4.0
zEf423kYfqk,Sin Pijama,Becky G,BeckyGVEVO,2157260046.0,8895770.0,6250000.0,3.0,7864045,2.0,2018-07-14,95.0,68,0:03:37,,2018-04-20 10:40:51,2018-04-20,"girl group, pop, talent show",2ijef6ni2amuunRoKTlgww,188560.0,0.791,0.745,11.0,-3.695,0.0,0.0464,0.354,2.93e-05,0.104,0.82,94.014,4.0
SXiSVQZLje8,Side To Side,Ariana Grande,ArianaGrandeVevo,2175466000.0,12135092.0,17600000.0,4.0,7333779,2.0,2016-12-31,70.0,69,0:03:58,,2016-08-30 03:00:00,2016-05-20,"indietronica, metropopolis, pop, uk pop",44ONERBHALxftQNWq6dmyd,226160.0,0.65,0.736,6.0,-5.84,0.0,0.229,0.0513,0.0,0.235,0.612,159.174,4.0
l0U7SxXHkPY,Life Is Good (feat. Drake),Future,FutureVEVO,2144277961.0,10075910.0,4390000.0,3.0,5684812,1.0,2020-07-04,69.0,77,0:05:36,,2020-01-10 05:00:08,2020-01-10,"canadian pop, pop",5yY9lUy8nbvjM1Uyo1Uqoc,237735.0,0.676,0.609,2.0,-5.831,0.0,0.481,0.0706,0.0,0.152,0.508,142.037,4.0
w2C6RhQBYlg,No Me Conoce - Remix,Jhayco,JhayCortezVEVO,2163601200.0,6278222.0,221000.0,3.0,6689451,2.0,2019-08-24,200.0,84,0:05:06,,2019-05-17 04:00:03,2019-05-24,"glam metal, hard rock, rock",2beS6dD5rovBxSA1zYoSHR,309120.0,0.804,0.787,10.0,-3.824,0.0,0.0746,0.14,0.0,0.0927,0.562,91.974,4.0
IHNzOHi8sJs,DDU-DU DDU-DU (Remix Version) [Live],BLACKPINK,BLACKPINK,2147937495.0,23565467.0,92300000.0,8.0,32522894,1.0,2018-06-15,221.0,34,0:03:36,KR,2018-06-15 09:00:05,2019-08-30,ambient lo-fi,1gGU3FKR2pXcYpaLb4fAVn,207169.0,0.58,0.894,4.0,-3.411,0.0,0.133,0.0414,0.0,0.449,0.385,140.079,4.0
kXYiU_JCYtU,numb (Slowed + Reverb),my head is empty,Linkin Park,2132796315.0,13308915.0,20900000.0,4.0,9846156,13.0,2017-07-21,118.0,54,0:03:08,US,2007-03-05 08:12:00,2023-06-09,"k-pop, k-pop girl group, pop",1Usj6PiGnp1LgNteMTS8aK,121567.0,0.134,0.0211,5.0,-35.775,0.0,0.0336,0.898,0.875,0.0776,0.07,77.659,1.0
UprcpdwuwCg,Heathens,Twenty One Pilots,Fueled By Ramen,2119688063.0,15691884.0,14900000.0,3.0,4331657,5.0,2016-09-10,127.0,85,0:03:38,US,2016-06-21 22:25:16,2016-06-16,"dance pop, pop",3vZM2544ETmOCCHuBPZRzm,195743.0,0.737,0.476,4.0,-5.825,0.0,0.0262,0.0908,5.39e-05,0.0968,0.555,90.028,4.0
hLQl3WQQoQ0,Someone Like You,Adele,AdeleVEVO,2118596110.0,10369867.0,15000000.0,0.0,2401363,2.0,2019-01-16,244.0,84,0:04:45,,2011-09-29 23:56:00,2011-01-24,karaoke,3bNv3VuUOKgrf5hu3YcuRo,285240.0,0.556,0.319,9.0,-8.251,1.0,0.0281,0.893,0.0,0.0996,0.294,135.187,4.0
p7bfOZek9t4,Con Altura,ROSALÍA,RosaliaVEVO,2128895102.0,9550626.0,119000.0,3.0,8098014,1.0,2019-07-06,106.0,74,0:02:45,,2019-03-28 17:00:06,2019-03-28,"latin viral pop, pop, r&b en espanol",2qG5sZ7Si6sdK74qLxedYM,161627.0,0.882,0.689,6.0,-4.027,1.0,0.124,0.39,0.00325,0.0501,0.746,97.963,4.0
8SbUC-UaAxE,November Rain,Guns N' Roses,GunsNRosesVEVO,2112135959.0,7365971.0,4580000.0,3.0,1244242,55.0,2021-04-24,263.0,82,0:09:17,,2009-12-25 08:37:37,1991-09-17,"pop, uk pop",3YRCqOhFifThpSRFJ1VWFM,536067.0,0.294,0.641,11.0,-9.316,1.0,0.0291,0.0163,0.22,0.112,0.226,79.759,4.0
0VR3dfZf9Yg,China,Anuel AA,Anuel AA,2099631884.0,8697618.0,25800000.0,3.0,15347883,1.0,2019-08-02,93.0,76,0:05:02,CO,2019-07-19 14:03:10,2019-07-19,"modern rock, pop, pov: indie, rock",2ksOAxtIxY8yElEWw8RhgK,301714.0,0.786,0.808,7.0,-3.702,1.0,0.0882,0.0846,0.000289,0.0822,0.609,105.027,4.0
tt2k8PGm-TI,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN,ZaynVEVO,2077441901.0,14822529.0,5830000.0,0.0,9775757,6.0,2017-09-07,123.0,81,0:05:38,,2017-09-07 12:00:09,2018-12-14,"reggaeton, trap latino, urbano latino",3e7sxremeOE3wTySiOhGiP,239000.0,0.259,0.437,11.0,-6.589,0.0,0.0386,0.102,1.32e-06,0.106,0.0951,180.042,4.0
QFs3PIZb3js,Propuesta Indecente,Romeo Santos,RomeoSantosVEVO,2077933230.0,5650574.0,8790000.0,0.0,1761097,6.0,2013-12-14,171.0,81,0:04:29,,2013-09-09 15:01:01,2014-02-25,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino",5PycBIeabfvX3n9ILG7Vrv,235133.0,0.757,0.632,2.0,-6.83,1.0,0.0549,0.499,0.0,0.0723,0.742,122.936,4.0
Io0fBr1XBUA,Don't Let Me Down (Originally Performed by the Chainsmokers Ft. Daya) - Karaoke Instrumental Version,Hit The Button Karaoke,ChainsmokersVEVO,2024656252.0,12642589.0,11000000.0,4.0,3396127,5.0,2016-08-04,112.0,8,0:03:38,,2016-04-29 07:30:01,2016-03-31,"bachata, latin hip hop, latin pop, urbano latino",3QYuMpZsC66nwO1tf0jNLw,210187.0,0.564,0.64,8.0,-9.541,0.0,0.0346,0.185,0.826,0.134,0.207,160.086,4.0
HCjNJDNzw8Y,Havana (feat. Young Thug),Camila Cabello,CamilaCabelloVEVO,1978329180.0,10688102.0,5040000.0,0.0,10347618,3.0,2018-01-13,75.0,81,0:03:39,,2017-08-03 16:00:02,2018-01-12,"permanent wave, pop",1rfofaqEpACxVEHIZBJe6W,217307.0,0.765,0.523,2.0,-4.333,1.0,0.03,0.184,3.56e-05,0.132,0.394,104.988,4.0
YykjpeuMNEk,Hymn for the Weekend,Coldplay,Coldplay,1987925699.0,14560517.0,25800000.0,3.0,6038840,6.0,2016-01-30,117.0,85,0:04:21,GB,2016-01-29 15:00:38,2015-12-04,australian pop,3RiPr603aXAoi4GHyXx0uy,258267.0,0.491,0.693,0.0,-6.487,0.0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,4.0
yzTuBuRdAyA,The Hills,The Weeknd,TheWeekndVEVO,2051673598.0,12406777.0,10400000.0,0.0,3600178,5.0,2015-12-04,89.0,88,0:03:55,CA,2015-05-27 13:00:03,2015-08-28,"colombian pop, latin pop, reggaeton, reggaeton colombiano, trap latino, urbano latino",7fBv7CLKzipRk6EC6TWHOB,242253.0,0.585,0.564,0.0,-7.063,0.0,0.0515,0.0671,0.0,0.135,0.137,113.003,4.0
fKopy74weus,Thunder,Imagine Dragons,ImagineDragonsVEVO,2070443486.0,12535172.0,9570000.0,0.0,3894191,26.0,2017-05-03,149.0,88,0:03:25,,2017-05-03 02:00:00,2017-06-23,"canadian contemporary r&b, canadian pop, pop",1zB4vmk8tFRmM9UULNzbLB,187147.0,0.605,0.822,0.0,-4.833,1.0,0.0438,0.00671,0.134,0.147,0.288,167.997,4.0
q0hyYWKXF0Q,Dance Monkey,Tones And I,Tones And I,2074889711.0,15481615.0,5360000.0,0.0,7034508,2.0,2019-12-31,134.0,78,0:03:57,AU,2019-06-24 22:01:36,2019-10-17,"gruperas inmortales, musica mexicana, nu-cumbia, ranchera, tropical",2XU0oxnq2qxCpomAAuJY8K,209438.0,0.824,0.588,6.0,-6.4,0.0,0.0924,0.692,0.000104,0.149,0.513,98.027,4.0
0HDdjwpPM3Y,Bang Bang,Jessie J,JessieJVEVO,1962035107.0,10962918.0,6430000.0,0.0,2851061,9.0,2014-08-26,133.0,80,0:04:23,,2014-08-26 01:00:02,2014-10-14,"modern rock, pop, rock",0puf9yIluy9W0vpMEUoAnN,199387.0,0.706,0.786,0.0,-3.417,0.0,0.091,0.26,0.0,0.38,0.751,150.028,4.0
uxpDa-c-4Mc,Hotline Bling,Drake,DrakeVEVO,1973226377.0,10851466.0,9160000.0,0.0,5764505,3.0,2015-12-31,83.0,81,0:04:56,,2015-10-26 22:00:03,2016-05-06,"canadian hip hop, canadian pop, hip hop, pop rap, rap",0wwPcA6wtMf6HUMpIRdeP7,267067.0,0.891,0.628,2.0,-7.863,1.0,0.0551,0.00258,0.00019,0.0504,0.552,134.966,4.0
TapXs54Ah3E,Ay Vamos,J Balvin,jbalvinVEVO,1971955424.0,5527846.0,13200000.0,2.0,2455860,9.0,2015-12-31,157.0,72,0:04:27,CO,2014-08-29 16:06:21,2014-09-16,"reggaeton, reggaeton colombiano, trap latino, urbano latino",6Ges5C2IE738iJh4HyQizQ,226413.0,0.718,0.711,8.0,-5.746,0.0,0.11,0.157,5.54e-05,0.1,0.92,173.916,4.0
V1Pl8CzNzCw,lovely (with Khalid),Billie Eilish,BillieEilishVEVO,1950816039.0,26197539.0,1100000.0,0.0,2234793,23.0,2020-11-13,266.0,90,0:03:21,,2018-04-26 16:00:02,2018-04-19,"dance pop, pop",0u2P5u6lvoDfwTYjAADbn4,200186.0,0.351,0.296,4.0,-10.109,0.0,0.0333,0.934,0.0,0.095,0.12,115.284,4.0
y7d9VLRO3vc,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,Piso 21,1943918776.0,3917551.0,7660000.0,3.0,6247326,7.0,2018-02-15,73.0,84,0:03:55,CO,2017-10-20 05:01:28,2018-05-11,"art pop, pop",1j6xOGusnyXq3l6IryKF3G,220117.0,0.681,0.788,1.0,-4.323,1.0,0.0785,0.0482,0.0,0.0753,0.839,170.019,4.0
